id_sha256,outer_fold,referencia_humana,previsto,confianca
ce5f650d6c1e37e38b88ea1afa76e3452906ba975c9a184729497e741dc166ae,2,Elétrica > Instalações elétricas,Elétrica > Nobreak,0.16444
ce6f7d26c70cabc47e191cba3fff130328b30dd24773ec00528a5d2c00651e2e,1,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.138192
ce71bec6d7fb80956361de906e70694ecac084e634880792aa96bedf4701396f,4,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.11259
ce7c7f2e2e9bc8913ad70fcafcc21f6e41ec5e80e936587661ee50fd83175d03,4,Elétrica > Instalações elétricas,Elétrica > Iluminação,0.058223
ce8016e5dbd004bdd44c3ec017e0181cdee1f7a131d34364fbc6467ae2366192,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.17955
ce8209f52b2eeb47e7052b906ea2cdbf710c3de6b15a8f2615b9119c785efdfe,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
ce85d7d4bb9135914e75d84beb3d42ef17639e29091936b1a19eca961d1a985b,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.202756
ce89cb2739d4f3fd3e3649169c8be2d2aed2e6860d4947a3b0c86b48be693939,4,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.092408
ce8bb6fd29d2a7fcb58911e0d115e25be1e8cc489fd433210cb6ac0e662cd0d8,3,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.184463
ce9433775af86859520832aa537ac725ccb6c96d0be13e28869a9901625c760a,5,Climatização > Ar condicionado split,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.035601
ce943d3a346d6b823777b380896c1c5a2f2d872de0056b4fdd372082a62b32f6,2,"Estrutura Predial > Telhados, calhas, rufos, etc.","Estrutura Predial > Telhados, calhas, rufos, etc.",0.067697
cea10c90eee9f29280e698a1a2c4a70831fee2881d425c883de61d5b6e72e823,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.062816
ceab78e889304b182b5dc4c3228ae97d7ec1c77878a240fb9105df4abd7f58ed,3,Elétrica > Iluminação,Elétrica > Iluminação,0.165894
ceafc8e5ad7a667360c8d03d45e9b15eb6d809b1ed76dc213f0df58b56069e7e,5,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.094898
ceb15665a7a560c4b66062d9bcf235e2f75867bd44fd6764f14c19157daa4524,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.14619
ceb1eac54912523d124ec89b517671cf1c201eb00dd754b56eee4e1718c9931f,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.185837
ceb6c851e2c0147540b0cab7f9a1455e83d689ba30a597076ba34adec510a6de,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.105796
ceb9147a154092332d41c0e035bea277e6bdd0e13733d00b7c361550dc93ba27,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.182551
ceba03c16517a34953445ea9d71e7ebf1c059e9d783c719d586e4f3c6cfddcfe,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
cebae66499a99198d708704aaeb3644f6fd5c1af07c78f831ed699b7c20bed80,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.176509
cebd8e1d81d17006f7aeff700ca000a06956c5290c2acb80ee9352ff8d108e12,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.072154
cec7bdcac2bf3f5cffa586d92e701ea1ffe1596107fafd3a278059d3bd8a08cd,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.061052
ceca386e4da7d5ad7a6dd0624287c060ca078ca2ccc037831bbdf5cda280be7c,2,"Estrutura Predial > Telhados, calhas, rufos, etc.","Manutenção Preventiva > Telhados, calhas, rufos, etc.",0.043346
ced2c53593b6cf5a9b8110ed6d1622a9d9ad04442e784eb678ac79009a1b388f,5,"Estrutura Predial > Telhados, calhas, rufos, etc.","Estrutura Predial > Telhados, calhas, rufos, etc.",0.099431
cee310f8b0dd7e7a140aa00fa483c7ec4e115ced3838597e90c19fd779e8f29a,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.18507
cee46b06c2e15fc09aec2c529cf523a0d05e33b9efa03ed07d4254dde8bca5e4,3,Manutenção Preventiva > Ar condicionado central,Manutenção Preventiva > Ar condicionado central,0.181944
cee4d0fa1adbcaef11ff67d3e31cf97cb400bcd97ffbe1090f58b1a8a2e8a2ec,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.151837
cee6145432b67bb366bb849a6ec4f0b0d2a3ef89fcfa1444f1954af6d6650e7d,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.190481
ceef3765dbf70ff71b7d23f05b9b4a4858c610db2f56dbed7b4ca88591fdfbf4,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.060309
cef13b0e17e867b10aec0bb730060cd961c15f58fed8ed91feb496db11814be7,3,Estrutura Predial > Forro,Estrutura Predial > Forro,0.110762
cef3418a1c64090dfc0d905b4708b68b5f2a02d6b71d690f27b8d9cd0ce7fedf,2,Elétrica > Instalações elétricas,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.051354
cef7afde928b2cbcbc5d5ffa5b4fa28aba019e41cac5f779da118d6b693db655,4,Elétrica > Instalações elétricas,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.071294
cef8407d24041bfb755c548ae2d42177c57dac27c791276d30dd0cd74829a1e1,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.091679
cefeb1e70a8f92bd7fc8ee3c951f4aed6fcec356024473d62d08c4ba929ed9d0,3,Elétrica > Iluminação,Elétrica > Iluminação,0.195479
cf06a69fb3a50f2628b5a2522da5ce539ed8d862527eacbc0aec2769b14b438c,2,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.17707
cf0a839fbd1b00909f21de85736288772350422fb77de86460e98f9e8499d451,3,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.175681
cf1937fdfc0f034f51e6eb94507d846a85849661226bec5b0e8340d456931bca,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.315503
cf1ca1a08b0d9f209380af12f9edb7997f04eb8016cefb4ba73025d1abdd1fa9,4,Elétrica > Iluminação,Elétrica > Iluminação,0.08255
cf245b1c1abe25068c76822fbe62c53afb237be5a475087fe227bff6ab0dcf04,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.18261
cf2b8a373f28c0e8d404f23861887a0d769c127e940700948521294f7a152d87,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.085613
cf2d49d5dd3ba77995c8d34b6b2ac68e2e7f56f39f5c2688c561a1a7fdf40f75,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.252743
cf2e4e0a593892946b514b93eac5fc9abe80394fb7b09356493f96367950c13f,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.189922
cf32d86313d5ef17e766d3480e25b37c499552589334d09409f36ab424b95d9a,4,"Estrutura Predial > Telhados, calhas, rufos, etc.","Manutenção Preventiva > Telhados, calhas, rufos, etc.",0.064282
cf35bf8d56d2736022db79428c9274c66ab139a057725bf43a0f96e853a97d5a,2,Manutenção Preventiva > Reservatório,Manutenção Preventiva > Reservatório,0.205359
cf3a460194438fd6d7553bb199a2a26646b6d67ee097a78b0bb03705b651f966,5,"Estrutura Predial > Telhados, calhas, rufos, etc.","Manutenção Preventiva > Telhados, calhas, rufos, etc.",0.081351
cf3fb4a98590fd258f42d46d6a53eb5edc55fa3cf67f9208bee9ffaf6058cfcb,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.142633
cf43fc799097fc4e0846e6cd1be4bc02e9ab4362f068d10990462f08d400cac4,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.102731
cf47f151bf4d6f32c7e15df92904731a744f44be8b77e52f3e6c3c8f522fab98,3,Elétrica > Gerador,Elétrica > Gerador,0.054194
cf4d05cb8c328c5e05e89dc4908cbbadbda64f5a6b8444d8957c4b41a6a4629e,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.18261
cf51425749e469281d78190c2f23a263abe2230ce59f94aff1a32a09b20fe66e,1,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.179443
cf648a39b75c95267942c73739a1d3d431bdf79ee7c22b695dd20b2c0d71fbe7,5,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.202627
cf677306abf54684e9db9fdd982261e791e7f9cbc4c3e61d3ce394e4e40f6752,4,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.047502
cf73378f019aea057342bec0ae429a1315e5fb63c95cdadec00c4f301ea0daaa,1,Elétrica > Iluminação,Elétrica > Iluminação,0.112636
cf73c99ebd13f05ad509917838f1c8491c92189243aa22d290196014da4d3684,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.051661
cf79a6cb30d2df5d33c3c19697e995bd79751bfe5d7e386e88f3db8b0edc94c3,5,"Segurança contra Incêndio > Sistemas de combate a incêndio (extintores, hidrantes)",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.036462
cf7dd1665f80520a6a841b69598954cc6048c14464aa1839fa0ba15a4833ec68,4,Estrutura Predial > Pintura,Estrutura Predial > Pintura,0.151732
cf80f57c9594bad01e3802a54cf4ea15ff89ce503c2af57564bb24efb9d20c51,2,"Estrutura Predial > Telhados, calhas, rufos, etc.","Estrutura Predial > Telhados, calhas, rufos, etc.",0.052974
cf8a6f1162e2758636254f6d02106289a71f60e2eef5db70ac6c0e5fb7378c9d,3,Elétrica > Iluminação,Elétrica > Iluminação,0.189371
cf8b02977fd0b64fa52f69a36c164952f9fd0db6df027796e8058ba0b6c9a48d,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.088301
cf8f324485c80fac24113c75480ec4ef208023ac7016b359b5e09afe33d000e7,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.044588
cf8fa07347a713a62c59f92bfdbfef20ad362e0acf1ce775cdd238a4abc4a061,1,Elétrica > Gerador,Elétrica > Gerador,0.064965
cf94b5b49c93296d5d522885a486a618e210946f724ea54d48e48f99917268a0,1,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.077829
cfa28179b655eb807321fa440d86ee82345a8e4007f65872594549d91f906fd2,5,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.051109
cfa86d0df141c400ebe9638a1a7406d4f8e3d651aef5e22980bb2308ba1d716b,1,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.061379
cfaac8c8397d59ac9165dd27017a53570d51fddb40463314b3a1bc1f8f6cb01d,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.18581
cfadad865b024f91eb16ea77967b2deb4bf89691073dba299afebd2b043037ae,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,Elétrica > Instalações elétricas,0.060274
cfaebae308a47d039db89150ef87a5468089c015801491965d07f316f1651b6b,2,Manutenção Preventiva > Vistoria em Instalações,Elétrica > Instalações elétricas,0.045109
cfb0f3103ed2b76c7f2b4f801df97a0735c3302b0640374d962af04a449ebc15,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.070762
cfb55fa01b4c76c3406be8b6ab3f5cbabbffac73c7f2df4900a40ad6bececf82,4,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.075372
cfb580d4674ead43b58db321a22845f7854c487e43de1c28840a708648c99ec4,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.181078
cfb93adef23fef8228e0dd55a5efb3286de0d11b385e5fb3affa529a0b4db90e,2,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.049116
cfb98dc699897c22505998bea3a6150051adc8f2af0e2ff815be54c3cc29a43c,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.177809
cfba2ffa6635c904dadb9f048275706591f963a1cb85c0229cd07b3b8e8a43ca,4,Estrutura Predial > Infiltração,Estrutura Predial > Infiltração,0.122572
cfc35c102422f09be84a6b1cbb7b81ef03e7ecc83a090a513a4d335655423f54,3,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.141399
cfdd7598996561466f50e3f9cd519bc4adad2261e8f64f6b9246780bb4c37506,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.192739
cfe3cb245a8d3d58d94cbb9842c5d9b501066f851ece5437a14583bd8d37f74d,2,Elétrica > Iluminação,Elétrica > Iluminação,0.051069
cfe696c5e93ac3a36b1e3a47cc4db38234ca8c3af5d270476ee94942447dcdca,4,Hidrossanitária > Hidráulica,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.049555
cfeadf721a67be944d1931e33323215fb7ac075080869099372491ad38b104ec,5,Equipamentos de Transporte > Elevador,Manutenção Preventiva > Esgoto,0.056824
cfede5938bf7c76ef812c536dcbbc956d668eeadfc14ca63de937b9eaaa26cb0,2,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.182885
cff0d4fa9b2554ef902a8aa7522feec69fcf6a35cdc2793eeddc67c2d36baa28,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.18261
cff3c795bc4ac3834738f08ef1acae058c46f1082c0f0b108f6b5481d6f28607,5,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.172117
cffb217f2f086ff2abe9c0315c1aa9eabec803e09a134e67a2ed95440d1fad61,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.048075
d002b570c306e782efb39ab83c6b80a7fca074e370ccffd8d7583c8b529cd3fa,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
d005a7643b92e7a5e42384d39ac3c1ef3da9cb5ccdcbdc9a33ca1e93a17a0bc8,1,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.098159
d007751ce48b0038f22d9ae6570c306bf7608abe320c38212cd16ae946c6e75b,3,Elétrica > Nobreak,Outros > Erro de chamado,0.053538
d008ab3edcdb9ad06f302a21acb02ebcf6f22df1eff1a95b74349edeb1b16882,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.070484
d00ca4d429900f2ede04cb73f3ab54feb6250f9bd7ff4436f314bbce9b93f186,5,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.039031
d010d1db3ee0088e718f56d9017324a6068812ce62b9f11477b356c9b520c541,1,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)","Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.066754
d014019acce91f7aeb62ccabf3d497cc6e57a3afabb443a2d3e9f83943e6fe52,2,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.17707
d0151205129c81bca773dd7500747b383ca455b01e54ffc904d816bb69b7158c,3,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.088562
d017c2352c2389ecb2edf0b66bd7deaa88cf37ebd5793896863614f3e3ae544a,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.191707
d0220cab0394e380c7afa50ccde119d91300d7897e9032d58fc044fc52d07f52,5,Projetos e Reformas > Reforma,Outros > Erro de chamado,0.04672
d02810efd9813fb93ca4425d442d9b4ad6422aebc346c8e4d95614e664530240,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
d02aea87cefe449860e1174c49316cf1c94bb9affd64e98eacd544c95a2fea2c,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.335959
d02affb1d46a1b57dc007d5181088c42d022e3ae418ecbede21263d4a0b19a3f,1,"Estrutura Predial > Telhados, calhas, rufos, etc.","Estrutura Predial > Telhados, calhas, rufos, etc.",0.106462
d02b13d17bd7234cfd868c28b24f6143d98b9ff5d43611fa34bb381e637ad700,3,Estrutura Predial > Infiltração,Climatização > Ar condicionado split,0.066343
d030f580673400593e3326f636e03982d0dcc8c1ec4bd7f38a12113af77ba527,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.207911
d0338ae731ff153e7cffc0cef4488e19057f6c23fa7fe2871f2f77db96d067bb,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,Climatização > Ar condicionado split,0.044588
d03502a108f83ece2e8014f654a25a6197253cc524b288101d9c8e2d6a36638b,4,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.208567
d03b90b6210d93f6f315e768c735bb88b7f6a1d6a647ae47807eb66dad569283,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.198302
d03ed18a6a3aa59891b2d90e6c1ed998ac97e6d5a312fb9961acdab09410a843,3,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.235808
d0480527cf0248a23a67bad7bb5812608016c7cea3501d616f20e5cda52a499a,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.195076
d04a57a4cd8cb9c6b98e058d15d633d692ec24c0d1076be15cdda706ea789875,1,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.147484
d04d1997077c11e8958a46d67583b58f1be91b9b89976c05b2903bb4efb3e464,2,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.141568
d054bfc75d1f0b1e2ebd4e249e460a580fbe411b08a95c2a9edf151fe49f9cf7,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.067021
d057b3d68b43e6b2fc0f073feda18dfa06fd92e014a5720ebe05447ee78778ee,5,Elétrica > Nobreak,Elétrica > Nobreak,0.159812
d05cf5ea3e10821a93d1a1ca25189f2087c71b55d6a140195b5faecdc53016c6,5,Posto de trabalho > Contratação de Posto de trabalho,Posto de trabalho > Contratação de Posto de trabalho,0.206821
d05dbe14ca2a2ab69167ad6271baee16135feea32573bec1bff4d5cef8b4233e,3,Manutenção Preventiva > Elevador,Manutenção Preventiva > Elevador,0.168457
d06fb5b922c9042921af33650ea2af2debaf5fb5f3b3587bf06f0744f232a87e,3,Manutenção Preventiva > Reservatório,Manutenção Preventiva > Reservatório,0.164618
d07164a628596323ebcf8796dee0e5c164620e0922b52483bc805f54416ee73c,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.22901
d071cbb875fb17671fb08f08e179b73697f3a906673b0417996a77440492df27,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.183856
d078a0712740aee48647f7ea30c4dcf9415e367bfdf5950954b404e244622fb3,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.18507
d078fb30bddf56d7dfb66ad3f96edbb0b5219e5431358ebc436cc89a4431876e,4,Elétrica > Iluminação,Elétrica > Iluminação,0.138071
d079eecf3901b45fe5ab6c4fe6bd0eec8e3b49b7174a6894ee5df47c11ae5f3b,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.133641
d07be0e86979635085d2642769fb683baca28e4877ebf06f6edd2429123186c5,2,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.035994
d08167ac210f437fd4e00920bbbd7daa6e3f0b1f55784aa1ff27f7cfc86c34fd,1,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.100031
d082e3dbc06c19090acbcaffb35b41343066cf5227e401b0ff70f2e79b989a05,1,Outros > Erro de chamado,Outros > Erro de chamado,0.035371
d088c0dc1cd5a1f4b0ef870644a613c5cf1067021ae0c3794f56921f2c0ef2c1,4,Elétrica > Iluminação,Elétrica > Iluminação,0.098432
d08b7ac670f36e2fa9f96ea598bf6a55c811c4e1de66a960a2b97ef2caff616d,2,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,Outros > Erro de chamado,0.082152
d094e0289905ba34b540911fa1ac7e09edf275efcf093304266feb529b7084e6,5,Elétrica > Instalações elétricas,Suprimentos / Apoio Técnico > Materiais,0.049444
d09b341924283cd48dad09f12edd4aeeba1aa67e305fbdecaa4d475adab2ec24,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.221423
d0aa6d4e5d848d178473a89f4c342635c90f17c1f8dd5454c1d70d3e7a4735c1,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.178203
d0b6758e7cd408b2158730bf00973b3b5cc7bc2bb76f866fd17f386241aaab04,2,Estrutura Predial > Forro,Climatização > Ar condicionado split,0.050153
d0b892b0bdbdccf2e9466b3a62da855d4f265177cb08031d1decfebd2bdb5bbb,2,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,Outros > Erro de chamado,0.079013
d0c5c22b36d950052001ad74db49fd67c236bbefc94fe03e2e531942b814e2e2,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.284102
d0ca82dd60c86073e2fd75d0d2c790a69ac9f73d44483a0b4f6cc1efd455b535,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.064991
d0caf416fccb1fd9cbd52f15920290c3cc54efd865195ca69d5da75fdefaba42,5,Manutenção Preventiva > Hidráulica,Hidrossanitária > Hidráulica,0.066984
d0cb58a4cf93cd02b1d9e8f3e8ffa147ba317b96ad5c4fe406ac75794f3dec2c,3,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.060416
d0d1e6edb2056e649054e68e36baca24d8e02da514f3d5f9a2fe99c44318316c,4,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.089478
d0d62f722823a323a161f1c34344f18aee71693cbafbe196d70621b2774d0237,2,"Suprimentos / Apoio Técnico > Limpeza de equipamentos, ambiente e mobiliário",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.045369
d0d719fcfb6ab3fcd5e8abe104637a5e44bb98149b74e28e213f2bbf8bdd2977,3,Instalação de Acessórios e Mobiliário > Placas de identificação,Instalação de Acessórios e Mobiliário > Placas de identificação,0.127728
d0d7d875cfa766fb3fd17dc523fdabaa1641ab5cdf2712ae10013fd68bb66d98,1,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.07716
d0d99910cc5c889fad01975b0dc432d0a0e9dff7948b5792f27683a64b228d0a,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.197461
d0da6e40458603aa813fd16618954ce0ba9db5cf0aa9a36ed27ccfd63ed5d4bc,3,Outros > Erro de chamado,Outros > Erro de chamado,0.060801
d0dd3ed3555edf5db43e2711444308a9058d277ec202156749c6376750cd7a35,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.126861
d0e57a0036ba00d4a24f57b5b44c5e12e759c77bfde261ecece3b382df055bf8,1,Climatização > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.083145
d0e5fd680890560839eb28714a31d9764874fe17cbfb7318eaad177af7e7e1a0,2,Estrutura Predial > Infiltração,Estrutura Predial > Infiltração,0.091532
d0ecae12c31d326b56615203af4c6f54d29959d61834fd6929a3ab16257e0630,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Infiltração,0.036842
d0ee2a4db5bd125cdca2b8798eddba2540aceb5aae193f5e45d02710488858f1,1,Elétrica > Nobreak,Elétrica > Nobreak,0.105286
d0f0b5965a806de353f29fd6c54ab7e7b0182fd9f375848cb9888bee884b71da,1,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.152092
d0f3ddf4bf6966553feb22bf934542b1425254209635f65d961b7b30e3d797e4,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.31967
d0fdaa48cb9b25b566c3c3d94cce0fd69e7519479f8e61ad05c1a836c5b1671b,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.184724
d103d744b3426fce91507431257f49e54db508a0e8d1b5fea59f384bc4245055,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.075856
d10dba6d9a975f437509784f60e5af5abfd36a19ad2618cc923c1d3b846e7a8c,2,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.106956
d10dc3de510c674c9269dd82cf6ba909b8facad54129d6ed26330fc63377858a,5,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.059057
d1102bf4a798e553c08e47dd34b6cf69104d683291361ae72e3cebccff8ecea3,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.314318
d1119979d66cbe6e7c2308b763835411d9587e2dc4ad15da7dcda8e3e3c27af4,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.06438
d11d4038f5f5ab9fe88bf8fab11513ec907a2f0863178a16255d4c386ace2446,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.196912
d1281035675a131be09571ce18b05ada4be0b18fd8a72e5d4bfc2d20dfa018f9,3,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,0.082579
d12f9765600790b817d1a2d5f2125cc1c9b1039b284e4987b19ff39b8a5f1c5f,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.184587
d136dffda36d77f9df51ba5166c2c9e23f12097f94911a520ae77893e6fa332e,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.202925
d143efe2b781273797bf578299d1d3e14c9caac334a458dcd8babc3eef073716,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.182358
d147d6d12603f037dc6f47173e60ea7f10c7fb55d276d0ff87ba5ad6fabc3418,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.189182
d149b5549f87def7e0b9ba658d3267cfd941bdaa37e22169870e0aa89e9818fe,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.175623
