id_sha256,dobra,referencia_humana,modelo,previsto,confianca
033f0f563efac2d0b0267449cdda0f2ee2d0c0ba340bc9f3a3ddb2ea9afec98e,2,Hidrossanitária > Hidráulica,lstm,Hidrossanitária > Hidráulica,0.352525
8985b94b54760cf303b45ac5b2a0665a2aa3048e1a95c04a47911e839a5e4c93,5,Elétrica > Instalações elétricas,lstm,Hidrossanitária > Hidráulica,0.472444
1062220e6021c58f5bb7f1d0b6b48f34dbb63ad2f5a1892a3fd5c60de6ddec85,1,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.754937
fec15cea7e9d481ffae47bb5bbde85b59798300a346082604675a98ff6a6a0b4,1,Estrutura Predial > Infiltração,lstm,Estrutura Predial > Forro,0.210925
ca324bef684dad87fefff413079c4b122cf9cdcf3575ffbf0ad46db3c80be5fd,3,Estrutura Predial > Infiltração,lstm,"Estrutura Predial > Telhados, calhas, rufos, etc.",0.471783
fac8149c34ef7400475a0a81b46e9eae714c0248995fd2b38ab34342aa50f76b,3,Outros > Erro de chamado,lstm,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.516207
604b614a8c4c5671fbbbee2f396ffc551e1ebb7ea9e05bf51d60d80bff544ea3,1,"Estrutura Predial > Telhados, calhas, rufos, etc.",lstm,Estrutura Predial > Forro,0.361951
cb4f702dd2076ec29177a962a7a0dd89d7903472eb15afb725b9bab122e2a044,2,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.95207
98bec46c0408cc18a7fc6b130e417fb05ccbe4272cda885fa6251c24e6f27995,4,Estrutura Predial > Forro,lstm,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.210949
4c866840e5cc707412725f8b7e93b57b8eb7148a253f4ec1d03eb868ef2571e2,5,Outros > Outros,lstm,Climatização > Ar condicionado central,0.300827
c1409e07c3898424df40155e86f24fc3a8dc6d7df594678d0334eb4f50fb4319,2,Hidrossanitária > Hidráulica,lstm,Hidrossanitária > Hidráulica,0.830573
b72daa8773192874320c62551634ae41dcd2c661724910578489abc183295816,3,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.387978
0e9f136216e970cd17d9c6e3e8c3fc6e4b8fda96b48ba887e67a542a0a0f230e,2,Elétrica > Instalações elétricas,lstm,Projetos e Reformas > Reforma,0.228315
26381d5c9ca26523868d367b534974536cffac8015a3831d9029847edaa827b4,3,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.348986
ad0aafc9a05057e36ee0719430202e345319bbe600e88eb927e15bc95edd5e54,4,Elétrica > Instalações elétricas,lstm,Outros > Erro de chamado,0.273211
f6a376119f937f7106f03fc40c029c78de9bd33b41740c729b896017c912d541,4,Elétrica > Iluminação,lstm,Suprimentos / Apoio Técnico > Materiais,0.16055
f5288fa0ded998f7356d03d3e457c3575943986e75fabcf3ee337f5500d1e41d,1,Estrutura Predial > Forro,lstm,Estrutura Predial > Infiltração,0.245419
017eabfe2b7b87a45002ff33711a1042058f028d585f39b4c6e0b22165fb71df,3,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.658795
3856274ab19ba9803d6b853566bfa12ecce38ab7e57a9c47c1210bd377950bb4,3,Elétrica > Subestação,lstm,Suprimentos / Apoio Técnico > Materiais,0.340015
f5cde083f80f881d1aaa60afe71a2959948f01643d7e4af2a15a8a2a2cea85f0,2,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.501064
d4e5925d6246f59c84f51114acfe33bcce3f60823245e1e89e512df15ce1fb1e,5,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.97813
3320f02bbba80eef7493d544737a5d4f45ad2ea68410814603edf08067bce220,3,Hidrossanitária > Hidráulica,lstm,Hidrossanitária > Hidráulica,0.776682
db9f18524285d8a1a63d2355bf084e3d4cf2b7c1ba079764ac102eb761747075,3,Elétrica > Instalações elétricas,lstm,Elétrica > Instalações elétricas,0.818016
0d90a1fa1c4b7fb7d6f7f32d91e1e3be717e30462cf250de3fb316dc5629b843,2,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.312079
5aff6cbc7111254ca3a5df9db41534f9d5a139f8db2a358df43dc7f64e6af9e1,4,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,lstm,Suprimentos / Apoio Técnico > Materiais,0.270188
850d753c264ec9458c0388716dd16a84d21f9e525f57f030946e55a7b63c355d,2,Elétrica > Iluminação,lstm,Elétrica > Iluminação,0.997663
e9f4d5b1c18ddfc46e89fc914e1fbe96cf54281a8b68a35a2ccada3ca45b11cd,5,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.448365
d9b796c047907a24bae955419bd9e12f6844d71e455ffca089567a797dfec340,4,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.391398
435a1aa3382c69876409df9129b33e84c2745be0e741a95fbd8be2ad5ecb187e,3,Hidrossanitária > Hidráulica,lstm,Hidrossanitária > Hidráulica,0.573755
90c5b60dc4b9601ebc95ac4c9cfe0eb9fcc340afeb694ed5dc3bbaa4711db7cb,1,Hidrossanitária > Hidráulica,lstm,Estrutura Predial > Infiltração,0.41765
8686c79017d3fb55e12e4e98c19a3f0e8410f482929c8cb35d66dc3a47485ebe,2,Hidrossanitária > Bomba,lstm,"Segurança contra Incêndio > Sistemas de combate a incêndio (extintores, hidrantes)",0.247701
7d2a2d9ef4a6d370726daed90f280f60bf5814b2cb0c2e80fe3e9157df9e5bc7,1,Manutenção Preventiva > Vistoria em Instalações,lstm,Manutenção Preventiva > Vistoria em Instalações,0.925662
794c993b1e6ca48c69b6d641a4c1d9154f4f53c6df5897d534803ba1f22d67d2,4,Manutenção Preventiva > Vistoria em Instalações,lstm,Manutenção Preventiva > Vistoria em Instalações,0.967565
5a7ba88302b9b19216f4590a95368c2ea1978eba5acd6a730946336de70d4bee,4,Manutenção Preventiva > Vistoria em Instalações,lstm,Manutenção Preventiva > Iluminação,0.464818
f7e4d8705e9c7df40f9583576ccbcef7e338da6900aefad83219cbfbca84fbd3,2,Manutenção Preventiva > Vistoria em Instalações,lstm,Manutenção Preventiva > Vistoria em Instalações,0.973515
3d43a608d67276f98e6d46a0a718b91ec3ffe981134c7404a3c6b874cfaed642,1,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.981222
0e3f7e91680dc05b8af666c273995135c6747357652a6c8c9c66069f3dc46e00,1,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.990688
4c704f558a3d15a01c9210686d9759827b4425a7abdda0ef1906aeb3b21f33b6,1,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,Hidrossanitária > Bomba,0.574451
19be14ac459db0f238ab6b5835245c2d3aed3c82045168bf9bd75fa5b3271051,1,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.406855
c8d325f70b57079db8201588e034ce31693661b425442f9f24ca60ac5ae68dcf,3,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.926894
edbf013ae88af00e8c4631add472e5f32367b466aadd100da71afa318df429fc,2,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.991464
4ab11c333ce28ccf9fe73c9d6ce831d13aed71ec8cb069be4d15b5e6d28889e7,3,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.963207
a38cf1d5c5970ccf1b74004f3a9386d2d996d754a09300873a159200eccf27b9,4,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.726249
e978946073db5856083ff371a43318c3c45f7460b8ebb1bce4861259cfe72d8b,5,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.801617
3b80b5b55a959387f0a884b71a1ee59cdc411c99c5481fa72bcd3704630f4958,5,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.875816
d7c5c3ead5763f959b2513a8ca7619dcb989b9c80277b2d6e8c8d9de0a1b478c,5,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.872971
35da22badc97872de2423aeeeb79707c73d785c2891c95dfebfef74e19beb9dd,4,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.779347
7867b69d0ae4c07d9a7e63d89de4d925d0dd5adab9daeed038aab034f1349289,1,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.973219
f1358494d2353019cd76eb3c9b8eebed7e98cfc66f0e5ddc1ce3ab4dcbe91def,3,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.939102
3b46d81d716cd7f95843362d4eb4a8f3451fe3044f72d1aedfec179b633b7806,3,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.9544
ded12907740de9d6ca127e14aa83f3715c7313e2202a9c999258acecdfe1bd77,2,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.680402
3cd6fc149f57142429fdbaa59cf365ad7ad067b64e3f016df1389ceb2df636b6,1,Estrutura Predial > Alvenaria / Pisos / Estrutura,lstm,Estrutura Predial > Pintura,0.292963
3fcf718f220025a6b10ade15ca2f9d4330bc4a876a756c49841648ebeeaccc8f,5,Instalação de Acessórios e Mobiliário > Placas de identificação,lstm,Instalação de Acessórios e Mobiliário > Placas de identificação,0.903922
e7bc07dfc91a195c0f73dde339279f54f1706303f652f89dfc2e8fe1cc95b2fa,4,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.984922
9ef9290aa3ca523203d38275d1da8ee1b8fc9385ef80caf0e2b4666af9bd3e41,3,Manutenção Preventiva > Reservatório,lstm,Manutenção Preventiva > Reservatório,0.967216
2d6e06591ecf1e3848c9c2d1b86cc0fd1e875afe478c67aeaf7f7a52ff9b67d1,2,"Estrutura Predial > Telhados, calhas, rufos, etc.",lstm,"Estrutura Predial > Telhados, calhas, rufos, etc.",0.335292
bd54c2f2cf940c95dd6dd4933d3e7370bc7aff532e7cb07101fd461ccd4c5241,5,Elétrica > Iluminação,lstm,Elétrica > Iluminação,0.99798
b7a5a4dc3bc03f9ab15acba4bb521eb2dda317d1f71b08e848036fa87dff0cb3,3,Estrutura Predial > Forro,lstm,Estrutura Predial > Forro,0.567298
76c434f9a3cae39c5b0db95df8f5ca6b82cb89400464a903490c3062655e7076,2,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.982997
51d219064dcad77360109acf6cf913be64cadebc068d1043021fd5ba526a320d,2,Elétrica > Gerador,lstm,Outros > Erro de chamado,0.326263
99b33bebf74034016007d130b6679c64af8a0c77497eb872927efcd8603c61ff,2,Elétrica > Instalações elétricas,lstm,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.276577
8b035dd676e17a4f4a167de29702b97aace466341efefa9d6a1fcc16649040cb,3,Estrutura Predial > Infiltração,lstm,Projetos e Reformas > Reforma,0.360611
3004b32fe66cb679d70ac72ebcce46e1d6897452f1b623a895012aec178512f4,3,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,lstm,Elétrica > Instalações elétricas,0.547006
8dd2ddc0c308b57513e0a382cf84ea7ede2d94f4bc80c1807b4126bdbfa0ac72,3,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.343015
535a58f0ec60b38a5a7ef19093c6c77ffe60a7c091bd7c33bb8e2b3d577b5750,3,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.29201
667047f2e45b4073910ec3cb44df43a49201837cd8006809be9e11f9805828de,2,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.854051
8f49eeb7d85350c9b55a1c75ad214c2a461481eda762c7d5ce78e5766ec2bcf1,2,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.9876
e809aec93cdf23a35c55fd942b0621ccb9e24f648ce7b597b6487e2b8235a2ab,3,Hidrossanitária > Hidráulica,lstm,Hidrossanitária > Hidráulica,0.234136
851da70af59594f10a71fa4fb5d5fd95339705b05a12433198fe1eb1c892bdda,4,Elétrica > Iluminação,lstm,Elétrica > Iluminação,0.569769
a780c1c19ef00b8c61242c90a87e2b26668bff434cdca0ae9a824002736f27ea,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,lstm,Estrutura Predial > Pintura,0.931483
99bf4be29932b2ca0a4bb40451d0c917a57f225a9d1fbb358dc1e6318e070b02,1,Instalação de Acessórios e Mobiliário > Placas de identificação,lstm,Instalação de Acessórios e Mobiliário > Placas de identificação,0.228554
8614edfc9c91740b2d5fa3534ffbef98361b85b2292c1569d14d2c9fc5d1477a,4,Estrutura Predial > Forro,lstm,Estrutura Predial > Infiltração,0.899275
e4f75cdfbb26c2767361ce3515f9b51796d9e34e79f99b4a38337f35c1146f6f,2,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.937972
8dbebd24506d23b3dacb624d968e66b9044b70b11ad4b061f2d28cf5a3f03b08,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.988687
d0b892b0bdbdccf2e9466b3a62da855d4f265177cb08031d1decfebd2bdb5bbb,2,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,lstm,Outros > Erro de chamado,0.514819
802e556d57781f0e45361a8fdd5bbcb5a56bdd3fc1feeb52130db546f66a63d8,1,Elétrica > Iluminação,lstm,Elétrica > Iluminação,0.896334
ad50dd1f7145d903f438e865a8f5e76937e08c549e31a6c8d6f250bed6c0ad16,5,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,Hidrossanitária > Hidráulica,0.703372
dddac0097b3d6f32ac0ab487ea98200704d39c17c337da09803b5c83c646d26e,4,Hidrossanitária > Hidráulica,lstm,"Manutenção Preventiva > Telhados, calhas, rufos, etc.",0.426544
f87bc7ea17233b31ee8905af91aa25c619da9af0ef6c5c9752773f58626d5426,5,Elétrica > Instalações elétricas,lstm,Elétrica > Instalações elétricas,0.633815
5143223a12217403c3e54bfa3c3032936daa10894e5f1fae2727162d8b2fca3f,4,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.35759
b17b5153af534da66f730f01fdc67b1244d0cc3721a01762692aed7a73bcb522,3,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.524876
97f640af526ea3a4603474fe0afa9a43aa0a8b7bc02dcae0c91e985927505cd8,4,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.250352
75ccd9ba37a853c1f696da1771bb50d5d2bab4cdc83d28cd3620154fee08b2c5,1,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,lstm,Projetos e Reformas > Projeto,0.267018
b753146b6e7a2dd6862d0f7fa5756e8e660edea67f6f946b31383935afe90330,2,Elétrica > Iluminação,lstm,Elétrica > Iluminação,0.970288
68f3e275e2ca6434e35e3790c69f10f0797f92fa8ad6178e585cfc3e0de454c8,4,"Estrutura Predial > Telhados, calhas, rufos, etc.",lstm,Estrutura Predial > Forro,0.36397
052323fe5e18b8c892674b7166669ef61d82f4b4b22a5774dd70d68c8ba80fa2,5,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,Estrutura Predial > Forro,0.394771
31d81e00c77127dfdc35c8b4b38b1e5077308676ca23981b40b2662e816d83cc,3,Manutenção Preventiva > Ar condicionado central,lstm,Manutenção Preventiva > Ar condicionado central,0.997177
e2206c0a3822bc811bf371fc6116399812b74066929eda79871e19e523aea18a,3,Manutenção Preventiva > Ar condicionado central,lstm,Manutenção Preventiva > Ar condicionado central,0.761704
d84ea895b946e11c282ad8f793abe4a1b0c46d126d9c1cfcb84094a5d4019c1b,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.997201
b67f299beb699faedb2051e2e4998bba173ea10f7019f342796e770dde622c2b,1,"Estrutura Predial > Telhados, calhas, rufos, etc.",lstm,Estrutura Predial > Pintura,0.229413
e926f73486e17347d8aedbf9a443e7aea267fc3c20b6548826c19cfa86711dde,4,Estrutura Predial > Infiltração,lstm,Estrutura Predial > Pintura,0.362164
65d5473c024583fd38d291434d6160a6c95e5f58178ae51a6a625624599be5a0,5,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.977397
8cc02de39f152c03c1a6b2bd3e89f98cefce92e6fb419ba38755141c6177366b,3,Climatização > Ar condicionado split,lstm,Climatização > Ar condicionado split,0.971676
7d8f89eaf7415f60deda36523994187b8601fe89781d941413f83604ef8bdc98,3,Elétrica > Iluminação,lstm,Elétrica > Iluminação,0.47237
fcb7852a717eea168612d7897484bd5e95671be3aad7fd03c85c4cb59c41dd02,3,Manutenção Preventiva > Esgoto,lstm,Elétrica > Iluminação,0.387057
74e4697791f6851fd82460ebcdb037682cd48545c9f97171b9e098864e246f8d,3,Manutenção Preventiva > Quadros Elétricos,lstm,Manutenção Preventiva > Quadros Elétricos,0.998918
a95eafe532aecbaf7a28ccf379c72d7af27175e03351cde3617d98adb82b31f3,5,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.996087
711f795f6a7aeebc302456aaa789ec733cd35a7074dba961d21cb02d6b04b02b,5,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.995321
09df7ad9a8dc45d5a62ed56509a60514bfeee99869289d76f5e5a4cd2f23b316,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.997717
a3149d87e10cbfd040ed4f64f6d30f4866ae67cb8b6306a9fb3809462db01801,3,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.998092
a10351cc91f1ab3a07294b6a2e474280157911d015aecdc85823480ad6e7e111,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.998249
0eabb26bd619858e8b195ecf9057703ccb24f20e143d165ed967ccc48687469b,3,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.997827
ad95fffb727a187a95727216adcf1d7ac2f3f9449546eaedde009fd83b8bba58,2,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.933491
14e27059adffd1799818a67b121706562518c1de037f1f31af70aaea658b6aed,5,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.99742
e83219fa7c4226b327c958da9736288aec691298f0f02c58e8d475520e47015a,4,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.991954
c4ac92ea7bd0703884179e6a3155e9e22aabfa6ab4f6a4cf2df0b02950820c23,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.99818
15b1562f2e458cb7930e36d821544981764d0d1542a5be9696f750a36414f28a,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.99772
4f4d68343c433a7628a8eef8c252e1e32c19c882d5cd74af937303569ffd1d2d,4,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.995351
8dc68904f2a3d9773bd8539e60c53797f0356458328b97896abc1029a353a004,4,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.995279
a6417a1bd914af16cd9c0751ab3f14aa77d6d2f9622261c064a97e4055c83317,3,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.998186
9a9caea6aa4bd45ef6e7d5f6b665f889efe0a98b715b8d8e5986ea010dd5ae35,3,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.998207
977ac0c4dc6cbd1b62b5f89181b50fe74554d792edb75e06fa4796bc826d375c,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.99752
feea5b49f757126eef574e696a2f4fe2204602ad34ee0d6a3fe26daf7c89840e,5,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.9974
501957fb538728d7aaa8df223b542624119ba629dce8ea9b042810fdd0c0ad68,4,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.996798
c5d0b2e29f8db25ad74545b8060e1fec61c578abba605c27557a57226ffea8c8,3,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.99805
be4a461fe7ff9d261421b633a8fe166b48047e7b1499174fa09a61e43852a408,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.997566
8b2e2d50cf235a07a8b85476852bb946fdfc5b12cfc71542e79bdf961b67a576,1,Manutenção Preventiva > Elevador,lstm,Manutenção Preventiva > Elevador,0.968697
8a7764e17a5e8fd434af69ac388dc9630ebfc9071104f3214cc2f2e97873d4d0,3,Manutenção Preventiva > Elevador,lstm,Manutenção Preventiva > Elevador,0.990759
563991867db62c0864b9ca7fd7d1fac4c1a3eac0946fcda9c806701b36ae6a01,2,Manutenção Preventiva > Elevador,lstm,Manutenção Preventiva > Elevador,0.978496
34f080134ecc58d132c52261fa43ebd854db18bf0b79c96f62cb2ba089a635de,3,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,lstm,Suprimentos / Apoio Técnico > Materiais,0.941984
55ad4f0838438395dd70d1f16813f6ea3ce92a821c7393ef5aea6151567ccb5d,2,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,lstm,Elétrica > Subestação,0.219686
ec9b93fba185f176e7f1185350a5b8a4842c78b9287e290a266b6b883b1b53f4,5,Elétrica > Instalações elétricas,lstm,Climatização > Ar condicionado central,0.524211
45c8fd9090114f3c94c429e68f09cf4adc9154e5b8380f1e205eb7851051d0bb,3,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.290215
e0fbde63c781993377e477e734fd9d4d63e4213f0836219ee9ef9624be9f9f26,5,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,lstm,Projetos e Reformas > Projeto,0.316857
a9b449939d19d7d4781b5ff54ecce3f432497a50ab5442d870aa5bfa35a1eb36,2,Hidrossanitária > Hidráulica,lstm,Manutenção Preventiva > Hidráulica,0.448407
871aeda30dfbc9f83c70eb39f581b75f05708596221009d944c466abc3a1334f,1,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.29688
2e6b5e4132dc04e2bc04978a5bd98bf3100aae5ad71eb498acdd4543bcf5b1e9,4,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.282757
d8ce99feacf6d919fb9a5ada8115e773591ebc56a64b80a4ab6da3ae51608cdc,1,Estrutura Predial > Infiltração,lstm,Estrutura Predial > Infiltração,0.950481
c21f7faad5b0b92f5ed863fed0f6adbb4583a1b57287cf256df5f8b0c24d76a5,4,"Estrutura Predial > Telhados, calhas, rufos, etc.",lstm,Climatização > Ar condicionado split,0.965132
9caa5cfa8972665f675b8c90e0da706f25911259af50c96fc9dd1db631288435,3,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.990184
b64796a5bde76a55fdb2a1044381d8a926c582fc0f96af8fa81fa597378d6cd2,4,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",lstm,Suprimentos / Apoio Técnico > Materiais,0.640215
7c5fb37c07eb22228917dffda49eb9cd22ba17ba359c75780267de9afaf82a8b,2,"Estrutura Predial > Esquadrias, porta, portão e janelas",lstm,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.854051
0e829aedec886c9b9ce0c6a6c9d1ad3d17d7c229390110ad2bfc41bd8e76db2a,1,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,lstm,Manutenção Preventiva > Hidráulica,0.369408
7e20f3baf87eda1f7e4acd3d26176503f974371f010d6b06ad990698a1304133,2,Elétrica > Iluminação,lstm,Elétrica > Iluminação,0.968783
5d1dfcb53f2d0d929ee989c6849c911423d8800e486e61dfc6ecfdae42b5de44,1,Estrutura Predial > Forro,lstm,Estrutura Predial > Forro,0.763459
9c7c126b888b96767a36eb150299df4ad00bc8495e008ef6bf82bc02babde858,5,Hidrossanitária > Hidráulica,lstm,Hidrossanitária > Hidráulica,0.726436
7fec757b3c2e2a8dad9d6e5a5785d19903ff846b553939cb6abacf8ecf6d1f05,1,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.983546
4261a06397f1df561f2b5581f542978f3138c6669be13e8f0b0f2d868b7f3e4e,3,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.997888
41799d5ba3da261c82939c076be12636a0d34dcb03e7a7248155a0a867896a95,5,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.997191
e95f827fa239db87f17284e5a7ff1d9b2dee53f20e07e3f43b6e92296d5cc719,4,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.867975
0a94c768ef0afd0ef207b1710e7cea426ddcf3a61c0b6c4c9b3d9eaa241686d7,3,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.997284
5bf8a6155cecc86370f8a3f3cae39ea6bfbcb7644ff45962be829a070a9f4da0,2,Manutenção Preventiva > Ar condicionado split,lstm,Manutenção Preventiva > Ar condicionado split,0.994527
